e1af5114-f20b-4f61-ac09-5eb6e4fda644,1412.3684,"Nitish Srivastava and Ruslan Salakhutdinov (2013), ""Discriminative transfer learning with tree-based priors"", ¦In Advances in Neural Information Processing Systems 26, pages 2094–2102. 2013¦",12150018,e1af5114-f20b-4f61-ac09-5eb6e4fda644,2107215754
9d958850-5aba-4308-a888-e734d21e5476,1412.3684,"Kevin Swersky, Jasper Snoek (2013), ""Multi-Task Bayesian Optimization"", ¦NIPS 2013¦",12150020,9d958850-5aba-4308-a888-e734d21e5476,2113145584
929b4b74-ed29-4803-880b-b9d1d1971955,1412.3684,"Liefeng Bo, Xiaofeng Ren and Dieter Fox (2012), ""Unsupervised Feature Learning for RGB-D Based Object Recognition"", ¦ISER 2012¦",12150023,929b4b74-ed29-4803-880b-b9d1d1971955,1573897183
ac7550f6-2d48-4d5e-b66a-09b8d93cb5e9,1412.3684,"Robert Gens and Pedro Domingos (2012), ""Discriminative Learning of Sum-Product Networks"", ¦NIPS 2012¦",12150026,ac7550f6-2d48-4d5e-b66a-09b8d93cb5e9,2128744540
9689c6e8-f75e-428a-97b7-57a11d596d39,1412.3684,"Dan Ciresan, Ueli Meier and Jurgen Schmidhuber (2012), ""Multi-column Deep Neural Networks for Image Classification"", ¦CVPR 2012¦",12150028,9689c6e8-f75e-428a-97b7-57a11d596d39,2141125852
9fd9ff44-5bb1-42b3-b65d-a0eae5dbb212,1412.3684,"Yuval Netzer, Tao Wang, Adam Coates, Alessandro Bissacco, Bo Wu, Andrew Y. Ng (2012), ""Reading Digits in Natural Images with Unsupervised Feature Learning"", ¦NIPS 2012¦",12150031,9fd9ff44-5bb1-42b3-b65d-a0eae5dbb212,2335728318
2cc5e200-a296-4f5c-843b-ec6329d24412,1412.3684,"C. Chelba, D. Bikel, M. Shugrina, P. Nguyen, S. Kumar (2012), ""Large Scale Language Modeling in Automatic Speech Recognition"", ¦Google¦",12150036,2cc5e200-a296-4f5c-843b-ec6329d24412,1566315437
580dc427-fa04-4698-a691-e76bb752462a,1412.3684,"G. Hinton, Li Deng, Dong Yu, G. Dahl, A. R. Mohamed, N. Jaitly, Andrew Senior, V. Vanhoucke, P. Nguyen, T. Sainath, and B. Kingsbury (2012), ""Deep Neural Networks for Acoustic Modeling in Speech Recognition"", ¦Google¦",12150039,580dc427-fa04-4698-a691-e76bb752462a,2184045248
caed6fc6-5357-4f98-b4f6-3758daef2607,1412.3684,"J. Dean, G. S. Corrado, R. Monga, K. Chen, M. Devin, Q. V. Le, M. Z. Mao, Marc’Aurelio Ranzato, Andrew Senior, P. Tucker, Ke Yang, A. Y. Ng (2012), ""Large Scale Distributed Deep Networks Jeffrey"", ¦NIPS 2012¦",12150042,caed6fc6-5357-4f98-b4f6-3758daef2607,2168231600
267b7093-e3ad-4acf-8be1-e5bb1072fc1d,1412.3684,"J. Jiang (1999), ""Image compression with neural networks – A survey"", ¦Signal Processing: Image Communication, vol 14, issue 9 pg 737-760¦",12150044,267b7093-e3ad-4acf-8be1-e5bb1072fc1d,2001027782
582694ad-4618-4423-9346-34701085c2bb,1412.3684,"Yan Xu, Tao Mo, Qiwei Feng, Peilin Zhong, Maode Lai, Eric I-chao Chang (2014), ""DEEP LEARNING OF FEATURE REPRESENTATION WITH MULTIPLE INSTANCE LEARNING FOR MEDICAL IMAGE ANALYSIS"", ¦2014 IEEE International Conference on Acoustic, Speech and Signal Processing (ICASSP)¦",12150047,582694ad-4618-4423-9346-34701085c2bb,2050418754
6524f39f-ef5d-4fc0-99c5-fa6046b5c5c8,1412.3684,"B. Russell, A. Torralba, K. Murphy, W. T. Freeman (2007), ""LabelMe: A Database and Web-Based Tool for Image Annotation"", ¦International Journal of Computer Vision¦",12150050,6524f39f-ef5d-4fc0-99c5-fa6046b5c5c8,2189253431
